name,specialty,city,comment,rating,Label,probability
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,خانم دکتر لشکری بسیار خوش برخورد با اخلاق و با دقت سونوگرافی من که شامل سونو سینه و لگن بود رو با دقت فراوان و با محبت انجام دادن و کلی برام وقت گذاشتن کلیه پرسنل مطب خوش برخورد و مودب هستن عالی عالی بود متشکر از خانم دکتر و دستیارشون و منشی❤,5,مثبت,98.1013
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,بسیار خوش اخلاق و خوش برخورد و صبور و واقعا با وجدان کاری هستن.,5,مثبت,95.5325
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,دکتر لشکری عالی بودن برخورد منشی واقعا بی نظیر وعالی بود تا یه حدی که یه تعداد بیمار که واقعا غیر قابل تحمل بودن رو با آرامش راهنمایی کردن وبرخوردشون عالی بود,4.6,مثبت,98.2644
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,خانم دکتر لشکری خیلی با حوصله کارشون رو انجام میدن و ازشون راضی هستم اما برای نوبت گرفتن و صبر کردن خیلی طول میکشه,4,مثبت,87.2873
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,خانم دکتر خیلی خوش اخلاق و باحوصله هستند منش ها هم علیرغم شلوغی صبورند,5,مثبت,95.6361
دکتر ویولت ادیب,تخصص تصویربرداری (رادیولوژی),شیراز,عالی هستن هم از نظر تشخیص و تجربه هم اخلاق و صبور بودنشون و ارامشی که به بیمار انتقال میدن اصلا کیف کردم رفتم پیششون ایشالا که همیشه سلامت باشن,5,مثبت,95.0579
دکتر ویولت ادیب,تخصص تصویربرداری (رادیولوژی),شیراز,عالی,1,مثبت,96.7310
دکتر رادنوش پشم فروش,فلوشیپ تصویربرداری مداخله‌ای اعصاب (اینترونشنال نورورادیولوژی),تهران,عالی,3,مثبت,96.7310
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,دکتر بسیار خوب منشی اصلاً رفتار خوبی ندارد دو الی سه ساعت بیشتر از وقت تعیین شده در مطب موندم .برای بیماران وقت در نظر گرفته شود.,4,منفی,64.4595
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,باسلام دکتر بسیار بسیار خوش اخلاق مهربان صبور به سوالات شما به دقت پاسخ میدهد و اگر لازم باشد سونو را چندین بار تکرار میکند ودر صورت لزوم با همکاران گرامیشان مشورت میکند تا به نتیجه دقیق برسد من به نوبه خودم از ایشان تشکر فراوان میکنم,3.75,مثبت,97.7315
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,بهیترین دکتری سیر جان من چند جا برای سینم رفتم دکتر گفت مشکلی ندلری اما دکتر تشخیس داد مشکل داره سینم و نگم از اخلاق خوبشون ادم میر پیشش این قدر ا ارمش به ادم می ده که نگم ممنونم ازتون,5,مثبت,93.4972
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,اخلاق و تشخیص آقای دکتر عالیه متشکرم ازایشون,5,مثبت,96.0611
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,تشخیص عالی,4,مثبت,96.8270
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,تشخیص عالی,5,مثبت,96.8270
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,تشخیص عالی.من دو ماه باردار بودم برای سونو تشکیل قلب مراجعه کردم بهم گفتن بچت پسره,5,مثبت,98.1895
دکتر سعید توانا,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر محمد جعفری,تخصص تصویربرداری (رادیولوژی),تهران,هم کارشناس ها و هم خود آقای دکتر کاملا آرام و باشخصیت برخورد میکنند.و زود و دقیق سونوگرافی رو انجام میدن,5,مثبت,97.9000
دکتر شهداد ظاهری,تخصص تصویربرداری (رادیولوژی),همدان,خوب,3,مثبت,84.1696
دکتر شهداد ظاهری,تخصص تصویربرداری (رادیولوژی),همدان,خوب بود,4,مثبت,76.9614
دکتر شهداد ظاهری,تخصص تصویربرداری (رادیولوژی),همدان,با حوصله برخورد کردند و کادر خوبی داشتند ، من پیشنهاد میکنم اینجا رو به باقی دوستانی که نیاز دارند,4,مثبت,95.2046
دکتر محمد حسین احرار,فلوشیپ تصویربرداری مداخله‌ای عروق (واسکولار اینترونشنال رادیولوژی),یزد,من راضی بودم جدیتشون تو انجام کار دوست داشتم ،چیزی که توجهم جلب کرد برگه گزارششون بود که خودش پاکت می شد و اینجوری توی مصرف کاغذ صرفه جویی کرده بودن و برای من که محیط زیست مهمه تحسین برانگیز بود.,5,مثبت,95.2737
دکتر محمد حسین احرار,فلوشیپ تصویربرداری مداخله‌ای عروق (واسکولار اینترونشنال رادیولوژی),یزد,خیلی عالی بودن،من ازشون راضیم ،لبم از بچگی همانژیوم داشت و خیلی بد بود خدارشکر به آقای دکتر اعتماد کردم و خیلی راضیم تا آخر عمرم بهشون مدیونم،لبخندم و مدیون ایشونم,5,مثبت,94.1717
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,سلام من دیشب ساعت ۱۸:۱۰ نوبت انلاین گرفته بودم که ساعت ۱۸ مراجعه کردم و گفتن چند نفر جلوی شما هستن. دقت کنید چند نفر!! اما تعداد رو نگفتن. گفتن نیم ساعت تا چهل دقیقه میشه. توی مطب جا برای نشستن نبود. به بهونه رفتم پاساژ ستاره و چرخیدم تا زمان بگذره. بعد ۴۰ دقیقه برگشتم بازم گفتن چند نفر جلوی شما هستن. دوباره رفتم تو ماشین نشستم. گفتن ۵ دقیقه دیگه نوبتتونه. اومدم تو مطب نشستم. ساعت ۱۹:۵۵ بعد از کلی سر و صدا و دعوا رفتم داخل. همه مراجع کننده ها اعتراض داشتن. منشی نمی گه خب شما نفر چندمی، الان نوبت بعدی کیه، در یه حالت گیجی به سر میبره. من رفتم داخل و اعتراضم رو هم به خود دکتر گفتم. وقت مردم ارزشمنده و هیچ کس از معطل شدن الکی خوشش نمیاد. گفتن منشی تازه کاره و ۲۰ روزه اومده. منشی بعد از ۲۰ روز یاد نگرفته؟؟ واقعا معطلی الکی رو تجربه کردم,2,منفی,70.2830
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,خوش اخلاق و دقیق,5,مثبت,91.6577
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,عالی بود,5,مثبت,93.2885
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,بسیار باسواد و خوش اخلاق هستن,5,مثبت,91.7758
دکتر مجید رفیعی,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر رادیولوژی دی دکتر نفیسی مقدم,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر رادیولوژی دی دکتر نفیسی مقدم,تخصص تصویربرداری (رادیولوژی),یزد,خوب,5,مثبت,84.1696
دکتر رادیولوژی دی دکتر نفیسی مقدم,تخصص تصویربرداری (رادیولوژی),یزد,خوب بود,3,مثبت,76.9614
دکتر رادیولوژی دی دکتر نفیسی مقدم,تخصص تصویربرداری (رادیولوژی),یزد,من دو دفعه سونوگرافی صبح ها به خانم دکتر مراجعه داشتم کاربلد وخوش اخلاق بودند،اما پرسنل صبور نیستند,4,مثبت,81.2997
دکتر رادیولوژی دی دکتر نفیسی مقدم,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر رادیولوژی دی دکتر نفیسی مقدم,تخصص تصویربرداری (رادیولوژی),یزد,عالی,5,مثبت,96.7310
دکتر حسین دستورانی,تخصص تصویربرداری (رادیولوژی),مشهد,واسه سونوی nt مراجعه کردم آقای دکتر عالی بودن هم از نظر اخلاق،هم از نظر علمی وکامل توضیح میدن.ممنونم پرسنلشون هم عالی هستن,5,مثبت,96.9501
دکتر حسین دستورانی,تخصص تصویربرداری (رادیولوژی),مشهد,سلام.دکتر ام تر ای هم می‌گیرند ؟,4,مثبت,70.6523
دکتر حسین دستورانی,تخصص تصویربرداری (رادیولوژی),مشهد,دکتر دستورانی بسیار با حوصله و خوش برخورد هستن و دقیق توضیحات لازم رو میدن و من واقعا قبولشون دارم,5,مثبت,97.7052
دکتر شهرام اسداللهی,تخصص تصویربرداری (رادیولوژی),ساوه,نوبت اینترنتی عالی و کیفیت خوب,5,مثبت,97.3728
دکتر شهرام اسداللهی,تخصص تصویربرداری (رادیولوژی),ساوه,نوبت دهی به صورت آنلاین بسیار عالی بود،سپاس گزارم,5,مثبت,95.1481
دکتر شهرام اسداللهی,تخصص تصویربرداری (رادیولوژی),ساوه,عالی,5,مثبت,96.7310
دکتر شهرام اسداللهی,تخصص تصویربرداری (رادیولوژی),ساوه,بسیار عالی ممنون از پرسنل که با حوصله پاسخگو هستند و همچنین پزشک محترم,5,مثبت,97.8438
دکتر غلامرضا دیانت,فلوشیپ تصویربرداری مداخله‌ای (اینترونشنال رادیولوژی),لار,وااااقعا جوابدهی منشی افتضااااح امیدوارم آقای دکتر فکری بحال پاسخگویی مطب بکنند,4.2,منفی,86.6821
دکتر مجتبی خزایی,فلوشیپ تصویربرداری مداخله‌ای (اینترونشنال رادیولوژی),همدان,درمان بسیار رضایت بخش بود،تشکر از جناب دکتر,5,مثبت,94.7035
