name,specialty,city,comment,rating,Label,probability,Manual labeling
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,"دکتر بسیار باسواد و دقیق هستن، خوش‌برخورد و با حوصله هستن",5,مثبت,95.4798,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,عالی خوش برخوردوبادقت,5,مثبت,97.2145,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,آقتی دکتر هاشم حجت عالی هستند خوش برخوردوباحوصله و باتجربه و عالی درکل از مراجعه به مطب ایشون همیشه راضی بودم و هستم حدود ۷ سالی هست که سونوگرافیم رو میرم مطب ایشون عالی هستن و دکتر ی درجه یک 👍🏻,5,مثبت,98.0474,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,واقعا دکتربی نظیری هستن بسیارخوش برخورد باارایه توضیحات کامل بنده ایشونو توصیه میکنم .واقعادست مریزاد🙏👏👏👏,5,مثبت,98.4387,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,این دکترو توصیه نمیکنم به هیچ عنوان,2,منفی,96.731,منفی
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,تجویزی که دکتر داشتن اصلا کارساز نبود و حالم بدتر شد,1,منفی,88.4568,منفی
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,اخلاق خیلی بدی داشتن این دکتر,1,منفی,96.731,منفی
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,منشی مطب اجازه استفاده از سرویس بهداشتی را به بیماران نمیداد,3,خنثی,74.1289,منفی
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,با صبر و حوصله هم تشخیصشونو انجام میدادند هم به تمامی سوالاتم پاسخ دادن بخاطر استرسم اجازه اومدن همسرم به اتاق رو دادن واقعا از درکشون ممنونم,5,مثبت,97.75,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,بر خورد اقای دکتر و خانم منشی به شدت عالی بود و من راضی بودم و به شدت مطب تمیز و محیط خوبی داشتن,5,مثبت,96.2989,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,دکترعالی خوب متین و دارای اطلاعات بالا هستند و بسیار تشخیص درست وعالی دارند دیگه دکتری که پرفسور افلاطونیان قبولشون دارندعالیه,5,مثبت,97.1114,مثبت
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,هوای مطب خیلی گرم بود,2,مثبت,96.731,منفی
دکتر هاشم حجت,تخصص تصویربرداری (رادیولوژی),یزد,روی میز های سالن انتظار خاک نشسته بود,3,خنثی,93.2885,منفی
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,اول کامنتای بقیه رو خوندم و از اینکه همه تو کامنتا میگفتن عالیه اخلاقشون و ...تصمیم گرفتم برم پیششون جوری تو دوقیقه منو ناامیدکردن که نمیدونم چجوری پاشدم از روتخت میتونست قطعی جوابی که دوهفته دیگه من زمان داشتم ومن زودمراجع کرده بودم رو اینقدر قاطعانه نگه نه هیچوقت نباید به مریضتون اینقدر تند یه خبر رو بدین ویه درصد احتمال مثبت بودن رو ازش دریغ کنید,1.6,خنثی,42.4601,منفی
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,آقای دکتر از همه لحاظ اخلاق و تشخیص صبر حوصله عالی عالی هستن,5,مثبت,96.7948,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,"بسیار خوش اخلاق، ماهر و کاربلد هستن",5,مثبت,93.3732,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,دکترمهربون وخوش رو وباتجربه,5,مثبت,96.0415,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,دکتر وفایی دکتر فوق العاده خوش برخورد و ماهری ی هستند,5,مثبت,94.6886,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,با سلام.دکتر وفایی بسیار با اخلاق و دلسوز هستند.کاملا راضی هستم. ان شاءالله همیشه سلامت و موفق باشند.,5,مثبت,95.9401,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,آقای دکتر وفایی واقعا عالی هستن در کارشون خوش اخلاق و خوش رو,5,مثبت,97.1016,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,واقعا دکتر عالی و خوش اخلاق و با تجربه ای هستن.,5,مثبت,97.7388,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,عالی هستن اخلاقشونو ک دیگه نگم خیییلی خوش اخلاقه,5,مثبت,95.5782,مثبت
دکتر محمد وفایی,تخصص تصویربرداری (رادیولوژی),برازجان,کارشون بسیار دقیق هست واقای دکتر صبورانه تمام توضیحات لازم رو بیان می کنند,5,مثبت,97.4806,مثبت
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,خانم دکتر لشکری بسیار خوش برخورد با اخلاق و با دقت سونوگرافی من که شامل سونو سینه و لگن بود رو با دقت فراوان و با محبت انجام دادن و کلی برام وقت گذاشتن کلیه پرسنل مطب خوش برخورد و مودب هستن عالی عالی بود متشکر از خانم دکتر و دستیارشون و منشی❤,5,مثبت,98.1013,مثبت
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,بسیار خوش اخلاق و خوش برخورد و صبور و واقعا با وجدان کاری هستن.,5,مثبت,95.5325,مثبت
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,دکتر لشکری عالی بودن برخورد منشی واقعا بی نظیر وعالی بود تا یه حدی که یه تعداد بیمار که واقعا غیر قابل تحمل بودن رو با آرامش راهنمایی کردن وبرخوردشون عالی بود,4.6,مثبت,98.2644,مثبت
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,خانم دکتر لشکری خیلی با حوصله کارشون رو انجام میدن و ازشون راضی هستم اما برای نوبت گرفتن و صبر کردن خیلی طول میکشه,4,مثبت,87.2873,مثبت
دکتر فرزانه لشکری,تخصص تصویربرداری (رادیولوژی),یزد,خانم دکتر خیلی خوش اخلاق و باحوصله هستند منش ها هم علیرغم شلوغی صبورند,5,مثبت,95.6361,مثبت
دکتر ویولت ادیب,تخصص تصویربرداری (رادیولوژی),شیراز,عالی هستن هم از نظر تشخیص و تجربه هم اخلاق و صبور بودنشون و ارامشی که به بیمار انتقال میدن اصلا کیف کردم رفتم پیششون ایشالا که همیشه سلامت باشن,5,مثبت,95.0579,مثبت
دکتر ویولت ادیب,تخصص تصویربرداری (رادیولوژی),شیراز,دکتر خیلی خسته بود و جواب آزمایش ها رو با دقت نخوند,1,منفی,96.731,منفی
دکتر رادنوش پشم فروش,فلوشیپ تصویربرداری مداخله‌ای اعصاب (اینترونشنال نورورادیولوژی),تهران,نوبت اول بودم ولی 2 ساعت دیرتر رفتم داخل,3,مثبت,78.5689,منفی
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,دکتر بسیار خوب منشی اصلاً رفتار خوبی ندارد دو الی سه ساعت بیشتر از وقت تعیین شده در مطب موندم .برای بیماران وقت در نظر گرفته شود.,4,منفی,64.4595,منفی
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,باسلام دکتر بسیار بسیار خوش اخلاق مهربان صبور به سوالات شما به دقت پاسخ میدهد و اگر لازم باشد سونو را چندین بار تکرار میکند ودر صورت لزوم با همکاران گرامیشان مشورت میکند تا به نتیجه دقیق برسد من به نوبه خودم از ایشان تشکر فراوان میکنم,3.75,مثبت,97.7315,مثبت
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,بهیترین دکتری سیر جان من چند جا برای سینم رفتم دکتر گفت مشکلی ندلری اما دکتر تشخیس داد مشکل داره سینم و نگم از اخلاق خوبشون ادم میر پیشش این قدر ا ارمش به ادم می ده که نگم ممنونم ازتون,5,مثبت,93.4972,مثبت
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,اخلاق و تشخیص آقای دکتر عالیه متشکرم ازایشون,5,مثبت,96.0611,مثبت
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,تشخیص عالی,4,مثبت,96.827,مثبت
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,تشخیص عالی,5,مثبت,96.827,مثبت
دکتر موسی نصرالله پور,تخصص تصویربرداری (رادیولوژی),سیرجان,تشخیص عالی.من دو ماه باردار بودم برای سونو تشکیل قلب مراجعه کردم بهم گفتن بچت پسره,5,مثبت,98.1895,مثبت
دکتر سعید توانا,تخصص تصویربرداری (رادیولوژی),یزد,بعد از استفاده از داروهای تجویز شده هیچ تغییری حس نکردم,3,خنثی,68.7456,منفی
دکتر محمد جعفری,تخصص تصویربرداری (رادیولوژی),تهران,هم کارشناس ها و هم خود آقای دکتر کاملا آرام و باشخصیت برخورد میکنند.و زود و دقیق سونوگرافی رو انجام میدن,5,مثبت,97.9,مثبت
دکتر شهداد ظاهری,تخصص تصویربرداری (رادیولوژی),همدان,داروهایی که تجویز کردن رو هیچ داروخونه ای نداشت و خیلی گشتم تا تونستم پیدا کنم,3,مثبت,84.1696,منفی
